wallet_id,score
0xfd1543a26ee9a14b9e26bd7202b09a8dd7d26474,0.2782471382538047
0x1ec56fec60690d38b43517dac23eb2871b5adc1d,0.27365402294488334
0x0aba55c93cf7292f71067b0ba0d8b464592895ca,0.27346906166093893
0xdc4fa3fc52731adc0f48a4e31c9f8e394c6e501d,0.27136233482124106
0x85412643b12cf847f3e11f24610e6127c17ef7ec,0.27021558848965027
0x4d0e2a4454df9c4c4f7b83dc1e0c76e08eb0e457,0.270023729769031
0x05767e307333a5eaedb8a5ec7779bcf7c7258491,0.2699508611457703
0xc609ae47b3b8c227d7545b12d8375781483209e5,0.2688160355736776
0x39610340570b25e3fa140c796b89b64a13f19648,0.26855805325787163
0x6ffe90a6b0e6ed5398e5ae58367e20fd2e26cbf8,0.2674996966112104
0xc3b439e6364b3f8d07754fb782e509e53b3d0b1f,0.263923265353805
0x15b1ad6f030d59680b5718ed0d8ca3985f3bd9e9,0.258659119962729
0x5c10afd2e8c8ae7e282aea60759209f32edfe3d8,0.24655546436234504
0x907a974a4da906b28ae734a86e6625508b7a4a43,0.2402694473980989
0x86e6fbb00405f3879dede7db4701e43ae431c141,0.23857005872912548
0x60d716fec3e25a00c15eddeae424a7b96daca4b8,0.2385688079663953
0x5da581400c1a404811ab251680e24eb73f679f18,0.23183453296960885
0xa6e78caa11ad160c6287a071949bb899a009dafa,0.23002690365268202
0xea4644472a98722dcd26b49abf5b8b4ac55779b7,0.22867099312097203
0x21e4c4e909fa37f2a540f70551e5d6e375280544,0.2255137937649538
0x75d3fcbac90c72c32675cd80b109454100f3c9d3,0.22548538929441905
0x9c2dfd5acbcf22cb9a82eaaee95824faf5e1e035,0.22440318413920862
0xcbdb75a5741561e347d4508d96d850f83dcc36ca,0.2201864067716461
0xd12ca1d1308b34b1ed2aaad8257d52b92af40910,0.21958766232024848
0x6433cdd5f1cfba6ad66fc35344d8fd59cb6d4d65,0.21937758182086772
0xed60d8590019e5e145ea81455c01f3e817fe54eb,0.21931582553437456
0x761525f5c17baaa3d1c7d61616d580792ac653bf,0.218845284576362
0x1c49f9aa2dec3ad25d4b3efc29a785cf17691370,0.2188367336945508
0x6bc56a57aaebff467f39f25fa1e247fcba3b4983,0.21868155800912176
0x668be89bfc785741c99f4a0fbd13562814af52c2,0.21837570852421617
0xc360c4c8fd8c2db40725ca19f7fb5b484143ade1,0.217938038227625
0xc33d98e88682c883fe32b8f6620660692092d39f,0.21787584939242263
0x1d5e65a087ebc3d03a294412e46ce5d6882969f4,0.21766548654702486
0x93ff0ead0d16e72bc2943b094119710f77841e4f,0.2172890339618696
0xf55868968409401ec70e3527c3dc50335ee27f4e,0.21715589240067965
0x741d4defd75b782fd8f77ba407d247c4c645ac5e,0.2168807345601685
0x9606d2abeafd0b5a14d3436553db6488ae0daab6,0.2168807345529379
0x3f354011f11ee2e04accd8b7e2747c598c0cf9fd,0.21688073455290433
0x64fdabbdaaf96ffd1fcfbb548bd6eb59fc9a1bb6,0.2166571920885863
0x764a81d1dd7b0691b918f09746fc42ef59609a3f,0.21448872752987233
0xedaf2248bf6e264f61ed1fa0619f1f164de8e471,0.21420230847979022
0xbc1845a864aa2a7ba7513bc6837ff7d66ec191c4,0.214181459940719
0xec305d1588a1aed8e613e493bfd08fe31fa3d7bd,0.21369827233112815
0xa6edc956290b7ce416c5d8edc67e1c32506fe099,0.20997998819277566
0x5a965bc6a837ef51299d36e033e8c436a900cd9b,0.20884776266679733
0xb494096548aa049c066289a083204e923cbf4413,0.2043195527756705
0x73555792708d34d5d2c3fce67134ea691ceb4d65,0.2039403561809722
0x71232ead3bec1ac03ecfe2556acd6c7d0bd349c7,0.20386176669619793
0xb5a790758cdb6644305d1cf368b67bbba4c9a68c,0.20242201894387002
0x3033a0657c4823897440b9121c425ec761a7a694,0.20146231607533502
0x9064f45ddb3875b83ce86602330e493e6abda6f1,0.20003016118618933
0x7aa29d3158bc446fabd3196f54c01f86321eae32,0.19834085343467756
0xf3ae3bbdeb2fb7f9c32fbb1f4fbdaf1150a1c5ce,0.1962224000455691
0x6e45207a627a850179b34f500a277e8f0636cc88,0.19512716316572987
0x1f83b60b80d732dc7898a50d89db688bca40a7de,0.19379068764473176
0xaa228431cc2b3db67b456e5be5d6877070ed63ab,0.1901806403376154
0x1e5b5cf3ce6fa10ef40d2a3d06d7bc62d8d032cc,0.18961816339187396
0x293723c4b99e60c3093eb60963c30555d14079f4,0.18946308718992425
0x10aa95a9a64b4a72af7f26ea92c737d99d0d5da8,0.18767637287445046
0x97d4260f64e0fdbae514332765d1f64f324c5389,0.1859475201023113
0x991c3ee26ac87c46db4c28fe174d860a7ce39aba,0.18410152017194925
0xcd861fc46967226afd337820d8ab761649da9bfb,0.1832338247721335
0xdbad4eb69c9beb3cc85bd094b53bff80f476c514,0.18279493565019955
0x79b56a1429a94e133ea30836b7bc298348f246a2,0.1819354246462532
0xf3e1db5ea7e719c71bb9b9fbc125446788e1462b,0.1816625291341259
0x00000000af5a61acaf76190794e3fdf1289288a1,0.1809089735939366
0xc40c82d5917f74c97504c5de063f7c4eb3a01750,0.1805851979201988
0xfafaf5bf3ddba46c38f6d71b9138b121a20d644c,0.1737266658405931
0xe525f6ecdbbaefb95444b048c5449974efdbc5ca,0.17252650970248748
0x2b6a4f029de9f6a17c0413b393770cacf28f6c8c,0.1715938905580744
0x310d4fb2845c3e0c3c57165198d65a5327a373ea,0.1714041191598604
0xa8696af071914351810dd5abb03bc938cea2830f,0.17131095915688885
0xd64813e230b945e501aa1969d21fb2072cb95930,0.17097648708328808
0x514ff09b761af21ba3c88aeb6c30d5c2d7950258,0.17043905653916763
0x8197ebca4f7a0918156f188f53c3a47381bbdb73,0.16921591389878685
0xb1732709a33d853689ace9e3236a0d762497ac1e,0.16843571503473762
0x71eb2b34df0c317d2be97998ea570772a2da00f2,0.16723176718119084
0xa5e98badecd73a04e7727890f6bd958067c43212,0.1634057175157385
0x10a4509fb431cf08f52b4eebd62569048606304e,0.1633334840899232
0x9f2a531ae1cc8ced968fb6c6139b405645dfd4e7,0.1626626330996485
0xb8091f6190bc4151d23598df0a5d986d0aa1075c,0.16266055104380625
0x97a8b6076ed6164df582e598dfb363ffa770dd54,0.16149259444900968
0x47fc05ebe37333b7fd56c4d66a9988745efed6c9,0.16126466712126966
0x97889c952368b5ae0def08eb845ec1ca212b6f2d,0.15920778218071055
0xc691635a9702d8a7a3a3b69a96623739be260965,0.15860532793850868
0xf16130080ddf88ca83d083262119daa24a1b5dcd,0.15836914441043173
0xedcd518221d67769f2a85acf801e6ba4918a55c7,0.15592204785765357
0x3b1978d47c10425ccd26ceba02736b7c6d3424db,0.15522707755312048
0x47917255d73810620c841a35e5ee42c008e951b0,0.15510812463230464
0x90c40ac078dec6621050edfa4c8f0fc4fe0fa933,0.15359602575272588
0x6faa0cb9c58c7ce881cc241249a31841adc2f380,0.15217532893841207
0x312bb0fd25fea8fd6da8fab80c36152975833a55,0.1488245228229262
0x427848db8640eeedb2772156a5380e8cfb735f0b,0.14809503282081604
0x983f14fb20991589de9bdc48d6990ddb8e41d918,0.1475483991444794
0x1077a625de842b2c9130517e5b5474df08698220,0.14611339677180082
0xd97beffdf558b269257feba5df111ab718b71e24,0.1452715336451854
0x19ee7696d2a71548a7f1fc9cef644460d7e73297,0.14503185658182483
0xfcd482a7c8ffa7df182921b753a6a36cb298db51,0.14474711776144858
0xedd4029250dffa95700aa79685e4a6704123baf2,0.14236435627274371
0xb3de746d56c652ea0390233a135a4011cacd9be5,0.14162745755507264
0x054013b54780a61a2ec3f728c279c2440905ded1,0.14068330971957801
0x53c601621a9bdf0b98adf8b1f7d41ae63bd46c07,0.13961615057944815
0x204d4879a3975e97c852cd89df57ce08a6d2aa20,0.13930838274721333
0x9ed03232a45b4db2b751ef0bace0cb9cda9769c5,0.13792806765164717
0xbe808ea4b07c96f770d221871331fd2ccbab4853,0.13779747038818876
0x78fa4c9c658eaee2b9f89f5eeaebb1dedbf749b2,0.13747232889580885
0xc2351c961181ecd4e682857224e873ebbf956fde,0.13711309782238057
0x3182ad78c3f102d1ca2e6e63ad949216493cacd0,0.13676266132148795
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,0.13665974615673412
0xaae170d4094ff99002c3eac52436cda7ed21b933,0.13453401672120247
0xb242b2afee4dda2b04a04cd1a982bf4dc066cee7,0.13338325695201012
0x5a3a4dee6cd3424832b5c5bf20d4dfd370e0bdde,0.13179474170958422
0x54543587cd0412d6ea0e852eb62177bc9306a6db,0.13142734776486764
0xf97361ab8aa2b12e32c588e8f766a84a40f871b8,0.13101639635725157
0x696969e47154bd13f92206bd710361646d0110c0,0.12752656705095183
0xd18a54f89603fe4301b29ef6a8ab11b9ba24f139,0.12642512253549687
0xb263e97547b3bedc9aa3214c0bc49c5985df26d2,0.12590635641950065
0xbc9cc9721faea53cca147e1bfb88b3d745a35b9e,0.1256778530796429
0x361622264aed52ff036ff8314adff6657c4153e8,0.12545269761137307
0xb0faa146515792276465f084f7c23e52f3b40839,0.12458622920095128
0x4fc604536134dc64718800361ecbca0df6cbfe08,0.12452449888097997
0x8e551ee9efd11c69bc21bff1f35ee7b12ba1784e,0.1243256317936011
0xb55a60b662b9643ab77a46c5336bffdef1a5b72b,0.12413104488873158
0xce75dc60005f890c4ac7b3d3ce042e57ebb0a919,0.12401271302524591
0x98f365b8215189f547e0f77d84af1a2cb0820c72,0.1229520840293389
0x3edab72359e7658078f4872b7e4827d7242923a0,0.12270612803122422
0xb8fd9b300c2819546013dd45c238ab6fa1eadba0,0.12119282549021675
0x8698350a036f463e6f0fc018e883a266e7266d32,0.12017442238043982
0x02befc74242d56de1558e07f26b0057da73c4c00,0.12014687493964776
0xf8a741ed03a1e8af9a3214cabc0bfdd7ffdd83ac,0.11929193559949758
0x396e310ed7f1ca78a0dbf08cc27ce1ef4088f714,0.11920628520658168
0x28d59e2e8d87b4b272a75b384f6f593a41b4df4a,0.11776921065779558
0x9370f34188108bfcad6077737577bc969e2693dc,0.11715068784985037
0xda46d200053ca2402b4b447cc975da61c744c23a,0.11714463605089996
0x8389233333515783dd3fd382ee7511f0f4951be1,0.11700592326889853
0x25cb5b18a3d6c7cf562de456ab8368ed577c0173,0.11688440188617168
0x451a6cfdd3699293b56aa27a35f27bd300fd9b51,0.11591389861783905
0xd0010596231e7dc18e88a8e137bc9b1a6288735c,0.11443865191092437
0x9e6b460de0a61d3eb836021283cd15a89fe2fb91,0.11381822321503199
0x2960088faabb89dace74366e2fabaaaadadbc83f,0.1136069348345996
0xc609b765a175fad4b6de0f09b52799944eb58312,0.11321780317244293
0xd2925983502b2f849c96dbe449179e8b09d8c6a7,0.11313621293822756
0x9c0d566b965e4361833ae5207b5544bb35827e18,0.11194495961512961
0xc1e4f98ee6d02aefa7eb53404e9a7a8f41ba0132,0.11173579073761027
0x328a05e9abdc9c453f39066f328d989b43aea87d,0.11132433714972687
0xca1132ba4e92a247365b0e8dd1ec23a1fad2fdfe,0.11131977456502609
0x7060380f1f31ec257fb69dd4ec52c2ccc07c31d6,0.11107907206013382
0x9e1ebf38aaabfdfcaa5b880a136a06fa6ee4ec57,0.10950778151955312
0x42171bc4673a1c60e13aa3a64efa21c0d894c121,0.10894385956067902
0x21e5e54c2ca97cc16f2b2c11b3d822ce24f815df,0.10874675458280235
0x718fdf375e1930ba386852e35f5bafc31df3ae66,0.10869732667052855
0x913d74033d61de00c388e4d30ba5ac016b104f56,0.10851756342641618
0x60987c6d70a9f7ea35c13877ce4aa92f5c73f18c,0.10790967001211631
0x0025bf06ed84d1e4039eeb03274d8a211dfec4ac,0.10780874090774192
0xec8ec771eb2f47492faf7645fab3dcb57ed1b8a7,0.10674869780551757
0x10632f80c17a4083183eb2678c3fe353d955902c,0.10342251117066013
0x88f9a3a1025cb0a10870245aa167014e52043fed,0.1030254194894082
0xd2ab7b6137705c243402b5bc0bc68499c1f57fa9,0.10289407980778294
0x93a356288e202db0c9533ea384ec8d4b94270806,0.10270843430938911
0x1b46d2eb4d5c1f03035bc5e57b2543db50fe338f,0.10065425910817588
0xe6e4154d85c52a325f4f51cec6d0fd40b974e6ae,0.10010054425599334
0x92f2a83c63f299a3e5d5f16c56241d11cae4e868,0.09991865623950105
0x03ed2992a1d07ab57ec01f0c8914e22b53e48d87,0.0988970047098108
0x380934a5703937f9f5c8bf5cc4330863def5d60f,0.09839208934884844
0xc6f6c89f7f297b5230d2fd028ac06f0677c1857b,0.09781197322601339
0xd1c04737c664b1baae54021fdbd22b9841c5d9dc,0.09759820425896201
0x5dad61f3d0cda2901d7c671bec7a22a378391297,0.09741318357035698
0x75bde6252d5a81eb445620ba285a3b26c7acf6f9,0.0970692311022252
0x029720a9b3ce72f3e1d9c79257e1f19afe20b6c9,0.09648011525545969
0x6c24d04be59d9d9010082523099ec3d80190a435,0.09614425912945586
0x138293857fdad1edb72d08e78c1e0b64f0330d74,0.09556938059239047
0x7237da29705b1770c84e9be6e1ed7c284a9b9d11,0.09490362524469771
0xeb1033916a795e424cbe46868d6c08bfb8a2d2f8,0.09386725396827636
0x202f0241efd14ec8d82f1165f217ab6cc29fad23,0.09319613094505207
0x306e044f46fb0ec06a5136104698d75ec0ab928c,0.0927032541709409
0xe0023ce9c3cc67a289d01d7cb8a83f9f580a2107,0.09266249408501903
0x1f72b20050ae955e6b21ba0df9fd811c767cef0f,0.09136103871200021
0x3d56fddc5e111fed6b5e02afa6ce9e83ee6bd30e,0.09025802621576912
0xe808f057ccd9a8c155c3af01e809cf8e4571b6f5,0.09024471353902054
0x446139a2da60f7b6acd5e1a5e8c17dc02d900e1c,0.08996181342158938
0x7f9095575034fadc9bcaeb29c5157c9c6a8d89ba,0.08969910980970783
0xf3ae7a5ff2863247b83661cda7050d9df4bc9ce4,0.089597002228756
0x71ec9e8cfbba6b8d218b6007d67159213327fb6d,0.08909513742420637
0xdd14421847f0deacfacae6021b31ac4febd5dbbd,0.08901347862703932
0x9d329842b5c5eece3b094e7b4643a081cc6525cc,0.08885972349325373
0x002f9caf40a444f20813da783d152bdfaf42852f,0.08866070611009721
0x8cbcda0cd7df045cf7fbf4b477dcbdea3d88746f,0.08840260112594077
0xc18a3fbab238cdef9741514b2b5fe28ebc49fd0d,0.08816475609163443
0x1c723abdc540aec6cf9009566700cd0af564f471,0.08799812252739637
0xfcd18a06128e00059cfe14e8da12b9c4d833b65b,0.08799196588455872
0x343b209d87f72ba773f89b8f5397c8600ca480a1,0.08696700604662065
0x9b49d6295a1e9c16bf57044b80cc35fedf010c40,0.08677514928307153
0x68f3fe77902b769f839e2763ffdd0858a2cb1fe0,0.08668040659689366
0x48f3b8871c0da97c2db6ec35e0961fc269870d63,0.08657821441860081
0xaeb84158bbd553d4fbb152a403c7bdaf5e10517d,0.086527215908005
0xd272eb51c63d52134665d0cec4aefe0c1c7e241f,0.08649913106454449
0x42fb663d8f6f2dc9d4f9cd5d57c11cbbebaae41c,0.08643877006274667
0x72d9f391dfc352105b8aa391475007d4bcefe1e4,0.08570017429394042
0x3771eef3e76329ac4c17962a158a895545795c0d,0.08563006426280301
0xd589607cb9b7ad12b50b528b0dff157f749df285,0.08542571100315538
0x380e73c229a204c8708a9e95c6b500b59d701917,0.0853478228045502
0xf302bcab2e713c3fee240e336a44453f700ce69c,0.08522419238170342
0x00000000b1786c9698c160d78232c78d6f6474fe,0.08351978225467974
0xd7c299f0a8db344b82438b6f3379485bba4c3788,0.08325881754831592
0x44281ef600c0f95b0d6fbab545f3f837b1bca4d1,0.08294743319038124
0x7a2e1aa94f24ff70006fd77611d67d17c36db758,0.08276522407838145
0xd937479b9276f8120ebb370bde3a842ea4caf0ae,0.08272799529540872
0x768344b6dc60da13fe32ac5fb3203434c3de1afa,0.08252921095479081
0xb1d88cd6920622de7bba9babbf80fa3675d75f37,0.08244418477183361
0x7971dde7be09d03d319f77a1251bed9ffa4c72d5,0.0821419082916247
0x33b495480cdfab66790300d853f56452f9f96eed,0.08200076104045555
0x189c2c1834b1414a6aee9eba5dc4b4d547c9a44c,0.08019170467162069
0xb361b6d281c5d1d398165e0a8c5a7121f6271f27,0.07985023548470799
0x5070df65482b1e7ebdd77a552ec467e42531f51e,0.07952347159832664
0x45f1e5d98b7c338cd7cdcbcecc47ddef193674b1,0.078469311043585
0xa2cdabfa4141c59e1406516da6d937e35fcf42e7,0.07776474205290075
0x293425f7e1f094cd06a264187d830b59e54cac1e,0.07665889803443252
0x965cf7e7d50b6f38378d8e4e712f1e796c0b9d9c,0.07626735552631052
0xb3b75c9277bd2be383448be2220962a31c6dcd79,0.0758134996766718
0x68579abf20d8962926ac9299a621b85abfcb8c7f,0.07545543739353974
0x0baf7b79f9174c0840aa93a93a2c2a81044a09a2,0.0749242980235498
0x119e26e8809efd0d2baf690c62bd847271f2e96e,0.07484962543668489
0xbefbb8d585c10a9687abbaab82af1872ed4d8d12,0.07464174358350657
0x1390743368d3d548cea3e371f8da81da2ffde2c1,0.07453671092137075
0x731c0030cb0a92b3f536bdaeb6a0658a01456560,0.07396492881429367
0xb7dcf73b96d7cd258c19335e7021d307afde59d5,0.0732138302163824
0x5eca9a84b31f7dcd83c68b015df498b0c4f65f6c,0.07230802585859462
0x011492e973e8825076420efaef19d8f242c7e2d7,0.07193341913483706
0x048a81d4ab58a7670308f0d6728a0bf825c6ae5f,0.0717636559937406
0xfcd34c86de414b955c41239cff04cd67c04417d0,0.07174523034409289
0xfdf9c91fa7157eba9fa6b85a923585c0d0b9f6e3,0.07156976180728336
0x9e5bbca4fd2502336e6c04edec3a4a08b5071df5,0.07155035764217571
0x4e6e308d7736450f110e89f1b1feee963ebef1b1,0.07126927436014865
0x85cdbf9345cec498a386026f66ce7b40cbbef52a,0.070787501679087
0xe02536ebda777d2b7eff618ab989beff772f8339,0.07045453251935441
0x70f4c4a9a94fddcbfee4ca5b527402e30458f82d,0.07035585065403922
0x33bc244d82823ade17217b9dffa84f66c88412dd,0.06977053347213348
